B8JIS5 gstm3 29.407 29.544 29.706 29.287 29.348 28.817 29.285 30.031 29.993 29.858 29.893 30.194 30.262 30.126 30.25 28.829 28.515 28.691 28.674 28.742 28.534 28.725 28.94 29.196 29.057 29.052 28.892 28.778 28.805 28.821 0.916666667 3.66564e-08
B8JIS8 gstm 27.821 27.868 27.624 27.751 28.008 28.062 28.227 28.086 28.16 28.132 27.923 28.149 27.892 27.923 27.773 28.661 28.592 28.427 28.143 28.72 28.561 28.723 28.562 28.812 28.568 28.671 28.798 29.041 28.794 28.362 -0.669066667 4.07061e-10
B8JJ32 sfxn3 25.668 25.64 25.488 24.917 24.633 24.974 25.089 26.046 25.979 25.62 25.934 26.298 26.407 26.491 26.509 22.584 26.503 21.783 22.209 25.368 25.448 24.981 25.505 25.285 25.935 25.751 26.513 25.915 26.147 26.179 0.639133333 0.150180518
B8JK19 sftpbb 22.115 21.656 21.968 23.217 21.834 22.009 21.481 21.646 20.784 20.787 20.294 21.069 22.814 21.325 23.153 22.623 22.354 21.645 21.774 21.25 21.491 21.338 20.517 20.845 20.328 21.378 20.762 21.866 21.513 22.607 0.2574 0.374518001
B8JK21 casp3a 22.044 22.004 23.237 21.847 24.763 24.301 21.32 24.048 24.233 24.315 24.105 23.281 23.051 24.125 23.627 22.393 22.908 22.64 23.454 23.403 23.943 23.742 24.116 24.016 23.819 23.675 23.182 21.089 22.516 22.39 0.201 0.57248508
B8JKC9 hk2 23.594 24.302 24.804 24.547 21.38 22.243 21.852 19.791 20.976 23.752 23.684 24.178 23.238 24.289 24.329 25.374 22.378 24.717 23.915 21.604 21.832 21.343 20.053 24.516 22.896 19.489 23.095 22.817 23.248 23.4 0.4188 0.475672056
B8JKH9 pcnp 22.023 23.244 22.141 22.59 23.329 20.536 21.161 21.564 19.606 20.979 21.673 21.107 21.255 21.327 21.613 23.109 21.673 21.301 21.621 20.591 20.858 21.692 22.091 20.461 23.011 22.131 21.068 21.95 21.168 21.076 0.023133333 0.943397743
B8JKJ4 fam21c 21.528 22.172 22.854 21.379 23.514 20.956 20.683 20.623 20.753 19.606 19.765 19.947 20.727 21.755 21.143 22.515 22.529 22.187 22.886 21.389 21.625 20.692 20.969 19.569 21.283 19.58 20.991 20.229 21.703 21.097 -0.1226 0.75200082
B8JKN6 ppiaa 29.694 29.713 29.414 30.292 29.679 28.692 29.302 29.917 30.162 29.249 30.462 29.645 30.236 29.911 30.055 29.002 29.773 29.898 29.538 29.537 29.72 29.311 29.814 30.056 29.844 29.763 29.866 30.151 29.962 29.871 0.021133333 0.883121861
B8JKP3 zgc:109981 24.738 22.87 25.404 24.557 21.911 22.248 24.038 24.111 23.788 24.189 24.264 24.363 25.055 24.569 23.832 25.326 25.084 24.937 24.794 24.819 24.145 22.735 23.71 24.014 23.587 23.238 23.937 20.312 24.831 24.218 0.016666667 0.967818493
B8JKW4 c3a.1 27.413 27.227 27.071 25.769 26.315 25.795 26.24 27.285 27.194 27 27.281 26.983 27.55 27.054 27.383 26.534 27.53 27.471 27.331 27.848 28.023 28.046 28.138 28.127 28.42 28.111 28.402 28.371 27.968 28.229 -0.999266667 2.60803e-05
B8JKY9 snrpd1 22.299 22.155 22.123 21.586 26.18 21.207 21.848 21.39 20.159 20.755 20.835 25.909 25.989 26.623 26.647 22.276 27.348 22.192 25.942 26.221 25.778 26.218 21.225 20.334 19.373 19.486 26.998 26.683 27.246 27.424 -1.269266667 0.222054005
B8JL23 tspan14 22.48 22.084 22.051 23.093 20.445 21.075 19.701 19.161 19.094 18.805 21.568 21.003 20.975 21.392 20.606 21.687 22.57 21.752 23.021 19.068 19.393 21.48 20.672 20.357 19.465 19.449 24.108 23.797 21.568 21.813 -0.444466667 0.409816924
B8JL30 hmgb2a 27.709 28.441 29.003 27.829 28.034 27.278 27.786 28.311 28.49 28.329 28.335 28.23 27.942 28.003 28.306 27.419 28.075 27.811 28.081 27.622 27.707 27.652 27.815 27.752 27.902 27.999 28.237 28.282 28.265 28.294 0.207533333 0.11257961
B8JL43 tfa 31.652 31.385 31.401 31.594 31.612 31.698 31.744 32.019 32.024 32.02 32.147 31.136 31.114 31.224 31.296 32.014 31.944 31.904 32.121 32.683 32.595 32.738 32.689 32.81 32.892 32.916 32.113 32.151 32.109 32.09 -0.7802 2.18322e-06
B8JL46 eif4g1a 24.517 24.145 23.623 21.111 20.154 23.391 21.682 23.017 21.997 22.629 23.565 21.051 21.122 21.295 21.007 23.531 22.335 23.733 24.061 22.09 21.803 19.189 23.298 22.968 21.737 23.793 20.937 24.611 21.22 24.682 -0.3788 0.478000216
B8JL82 ssr3 21.279 23.622 22.03 22.99 22.865 21.24 20.225 22.731 22.1 22.769 19.786 24.853 21.159 24.876 24.351 21.548 23.064 23.451 22.11 21.098 22.299 22.172 23.577 22.132 21.906 22.409 24.5 24.663 24.587 24.598 -0.482533333 0.352553436
B8JLE6 rasef 21.132 22.064 21.528 21.492 22.154 21.166 21.423 21.314 20.542 20.16 21.65 21.691 21.501 21.533 21.774 22.556 22.459 23.916 22.815 20.115 21.345 21.193 20.8 21.426 19.371 20.296 22.061 21.864 20.415 22.619 -0.1418 0.682481891
B8JLJ3 ywhaz 31.932 31.55 32.05 31.428 32.373 32.348 32.277 32.581 32.75 32.401 32.768 31.376 31.557 31.589 31.631 31.566 31.581 31.463 31.669 32.365 32.206 32.382 32.179 32.38 32.484 32.479 31.363 31.387 31.517 31.346 0.1496 0.397972822
B8JLJ8 hnrpkl 22.985 21.573 22.31 21.854 24.419 23.786 24.496 25.078 25.693 26.278 25.688 25.911 26.641 26.145 26.433 21.199 22.216 21.597 23.77 25.284 25.07 24.946 25.515 25.695 25.868 25.829 26.024 26.442 26.316 26.188 -0.177933333 0.78244429
B8JLK4 alad 24.401 25.184 26.145 26.48 25.604 23.703 25.767 24.908 25.655 25.492 24.667 26.037 25.523 24.822 25.187 25.256 25.944 26.613 26.375 25.328 24.146 25.833 25.119 26.148 25.681 22.686 26.411 25.096 25.411 25.207 -0.111933333 0.726482721
B8JLK8 itgav 25.307 25.879 26.158 25.483 25.867 26.006 26.104 26.857 26.839 27.076 26.566 26.667 26.679 27.014 26.884 25.672 25.192 22.876 26.005 25.965 26.534 26.193 26.695 26.529 26.236 26.79 26.772 26.176 26.283 26.631 0.322466667 0.27857921
B8JLR1 pdcd6ip 24.799 25.529 26.09 26.272 28.213 26.896 26.912 28.425 28.672 28.475 28.436 27.826 28.013 27.972 27.901 25.884 25.282 26.435 25.374 27.748 27.468 27.759 28.25 28.035 28.003 28.47 27.887 27.41 28.132 27.922 0.0248 0.952737472
B8JLR6 si:ch211-251b21.1 21.522 22.338 22.493 23.146 21.63 21.753 22.021 22.3 21.586 20.544 21.087 21.505 20.006 23.673 23.685 22.097 21.617 23.013 21.815 21.503 21.381 20.222 20.771 21.183 19.332 19.818 22.671 20.227 23.69 22.205 0.516266667 0.222319934
B8JLR8 rab35b 22.371 22.517 21.275 22.029 21.935 21.998 22.469 22.402 21.542 21.59 22.06 20.604 21.056 20.769 21.046 22.103 21.475 24.064 22.82 22.373 20.4 21.592 19.515 20.712 20.189 20.761 21.437 20.192 21.106 22.06 0.324266667 0.357126703
B8JLU1 patl1 22.671 21.326 21.127 22.756 22.177 21.813 20.817 21.776 19.399 21.546 21.518 21.767 21.292 21.162 19.872 21.656 22.501 22.092 22.233 21.735 21.734 22.451 20.363 21.255 19.706 21.025 22.01 21.206 21.127 21.841 -0.127733333 0.679684808
B8JLW8 gmps 22.395 21.181 23.005 22.012 20.67 22.285 23.853 24.242 22.932 23.799 24.655 24.167 23.433 23.564 23.779 23.379 21.12 22.805 22.011 23.371 22.571 21.822 24.067 23.93 20.659 24.453 23.54 23.213 23.178 23.171 0.1788 0.664122038
B8JLZ3 anxa1b 30.938 31.33 31.281 31.718 30.819 30.882 30.848 31.528 31.544 31.465 31.515 31.162 31.327 31.237 31.25 30.67 30.67 30.596 30.873 30.391 30.688 30.543 30.573 30.814 30.946 30.535 30.261 30.247 30.324 30.261 0.6968 3.66247e-08
B8JLZ4 pmpca 22.154 23.018 21.522 21.938 21.944 23.453 22.254 20.839 21.303 19.399 20.921 21.733 21.104 21.2 20.94 23.851 22.034 23.77 21.198 20.827 21.958 20.925 19.83 20.405 20.926 20.456 22.382 20.964 23.529 22.8 -0.1422 0.736703614
B8JM11 epcam 28.667 28.303 28.417 28.192 29.105 29.031 29.177 29.563 29.624 29.423 29.762 29.481 29.583 29.557 29.508 27.084 27.204 27.703 27.457 28.705 28.677 28.713 28.674 28.844 28.882 28.896 28.8 28.792 28.855 28.97 0.742466667 0.002263397
B8JM34 atp5j 24.641 21.567 25.197 23.539 26.307 26.186 26.093 26.966 26.514 26.84 26.78 25.896 26.022 26.012 25.969 21.499 22.04 21.794 25.274 26.052 26.153 26.465 26.379 26.428 26.249 26.306 25.502 25.122 25.499 25.588 0.545266667 0.362204695
B8JM93 igbp1 23.454 24.397 24.125 21.917 22.515 20.428 24.789 23.411 23.349 23.135 23.595 22.258 22.704 23.719 22.224 24.391 21.585 25.126 25.218 21.894 23.466 21.979 23.653 23.074 23.331 23.336 23.527 23.787 24.006 23.325 -0.378533333 0.344438637
B8JMA7 ugt2a4 21.932 22.409 22.383 21.405 23.158 21.378 22.318 20.763 21.92 21.986 21.807 20.999 21.741 20.052 20.989 22.796 23.339 22.809 22.809 21.248 21.084 22.281 21.873 22.069 22.267 20.588 21.639 22.56 22.092 24.349 -0.570866667 0.08016256
B8JMC1 blvrb 22.738 22.706 22.686 22.202 23.671 23.844 23.693 24.181 24.185 24.242 24.231 23.366 21.556 23.419 21.637 22.935 23.819 22.216 22.513 23.661 24.191 24.329 23.941 24.619 24.233 24.077 20.049 20.529 23.205 23.247 0.052866667 0.901602047
B8JMI5 prg4a 27.087 28.042 27.694 28.052 20.557 22.731 22.766 25.165 23.868 23.423 25.681 25.287 24.709 25.168 24.639 26.455 26.223 26.951 27.071 24.954 26.001 25.816 24.679 24.895 25.158 24.783 25.464 25.673 25.623 26.228 -0.740333333 0.218828292
B8JMZ3 dpy30 22.068 22.432 22.407 22.389 21.477 21.462 23.008 21.029 20.204 21.306 21.369 25.059 24.897 25.543 26.158 24.001 21.425 21.992 22.245 22.507 22.111 21.341 19.865 21.346 20.351 20.558 25.564 26.607 25.567 24.749 0.0386 0.95766264
C1IHU9 itln3 22.887 22.194 23.971 24.527 24.207 24.223 23.982 24.337 24.141 23.936 23.529 24.074 24.002 23.22 24.082 23.681 25.012 24.265 22.074 24.997 24.968 25.141 24.86 25.131 24.7 24.308 24.443 25.102 24.942 24.811 -0.741533333 0.008327892
D3TI80 aqp3b 22.668 23.483 22.163 21.148 25.125 21.781 21.14 19.667 20.167 22.05 20.648 20.959 20.66 21.097 21.449 22.001 22.746 21.17 22.569 20.644 21.489 21.637 19.908 19.465 22.336 19.265 23.877 24.038 23.953 23.618 -0.300733333 0.585949574
E7EXC7 usp9 25.089 24.778 24.528 25.93 23.066 22.108 21.487 22.492 23.992 24.013 24.017 23.96 24.163 22.585 22.665 25.198 24.961 25.155 22.218 20.813 23.777 24.023 23.646 23.315 23.078 23.525 22.981 21.388 22.793 23.182 0.321333333 0.483670912
E7EXF9 CU914629.1 22.717 22.773 21.938 22.91 22.277 20.78 21.943 22.976 22.052 22.386 21.197 21.451 21.052 21.144 20.537 22.724 23.972 22.499 23.063 21.613 22.7 22.583 22.677 22.834 23.242 22.852 21.684 21.628 21.872 21.417 -0.615133333 0.035499392
E7EXG2 dbnlb 22.747 22.109 22.754 21.399 22.767 21.305 22.285 23.438 23.228 23.566 22.907 23.253 21.013 21.779 20.936 23.702 21.936 22.229 22.595 21.499 23.868 20.745 23.088 23.408 23.574 23.334 22.203 23.43 24.08 21.906 -0.4074 0.245064347
E7EXH1 rela 21.664 22.704 22.076 22.276 21.372 21.016 21.117 24.085 24.346 23.903 23.618 23.174 23.454 24.066 20.896 21.699 22.672 22.055 20.425 21.078 20.909 21.701 20.698 19.556 20.484 23.419 20.589 21.11 21.447 21.141 1.3856 0.001925798
E7EXJ6 nup188 23.188 21.913 22.684 22.585 22.129 21.376 21.566 20.217 21.564 20.169 19.195 21.53 23.259 21.684 22.493 22.729 23.668 22.556 23.778 19.356 21.84 21.588 20.679 19.463 20.453 20.138 20.972 21.466 23.594 21.988 0.0856 0.859115121
E7EXK6 cnp 26.153 26.55 26.817 25.139 28.174 27.843 27.972 28.848 28.864 28.582 28.477 28.402 28.102 28.124 28.119 27.732 29.281 29.05 29.148 29.186 28.716 28.953 29.271 29.162 29.497 29.594 29.043 29.057 28.96 29.04 -1.3016 0.000169137
E7EXL6 myof 26.348 26.518 27.389 27.596 25.87 25.318 25.243 27.154 27.081 27.147 26.983 26.858 26.819 27.293 27.336 23.8 27.126 26.618 27.459 25.396 26.514 25.298 27.12 27.177 27.21 27.436 27.567 27.049 27.444 27.517 0.0148 0.965202847
E7EXW8 glg1a 25.732 26.625 24.858 27.361 20.897 27.029 21.764 23.714 19.631 21.568 19.888 23.472 21.502 23.468 21.394 22.127 21.628 25.344 25.499 21.356 21.73 21.173 23.09 19.425 19.147 19.589 21.066 21.23 21.937 20.294 1.617866667 0.059179261
E7EXX4 vapa 21.862 22.752 21.875 22.3 21.107 20.558 22.422 20.598 20.715 21.535 20.497 22.352 23.039 21.594 22.887 21.899 22.677 22.741 23.073 20.836 22.541 19.474 20.231 23.133 22.766 19.625 23.6 23.169 22.599 23.994 -0.417666667 0.344991125
E7EXY4 CU929240.1 25.009 24.576 25.404 24.827 23.239 23.928 23.859 25.424 23.548 24.947 25.346 24.876 24.133 25.394 25.366 24.59 24.71 24.669 23.758 23.356 24.88 24.404 24.875 24.451 23.812 24.657 23.49 25.59 24.944 24.007 0.245533333 0.330535812
E7EY13 chdh 22.058 22.782 22.733 22.052 22.641 21.506 21.897 21.636 21.458 19.631 20.417 21.276 23.234 22.348 21.217 21.066 22.064 22.202 22.57 20.84 21.326 21.447 20.559 20.268 20.029 19.669 21.213 21.202 23.293 23.467 0.378066667 0.327144193
E7EY23 snrnp70 23.95 23.763 24.113 24.217 20.624 22.183 25.495 25.116 25.345 25.362 25.176 23.812 24.477 23.599 26.003 24.957 24.29 24.54 24.352 24.503 24.399 24.465 21.691 25.605 25.208 22.933 24.938 25.672 25.241 25.748 -0.3538 0.441057541
E7EY75 ncl 27.021 26.404 26.944 26.855 27.85 27.461 27.589 28.332 28.348 28.508 28.201 27.83 27.929 27.763 27.596 26.176 27.157 24.683 26.271 27.806 27.69 27.808 27.84 27.75 28.059 28.086 27.876 27.978 28.097 28.04 0.220933333 0.463752408
E7EYD4 zgc:112484 22.188 21.708 22.764 23.394 22.536 21.518 22.133 21.83 21.573 20.717 21.903 21.642 21.328 20.702 21.587 22.717 21.832 23.056 22.267 21.826 19.67 20.934 20.476 20.766 19.474 21.835 22.031 20.025 21.17 20.376 0.604533333 0.084548591
E7EYF3 uba7 22.633 23.22 21.666 21.823 21.012 21.046 22.499 22.993 23.131 25.32 25.733 24.512 24.124 24.707 23.94 22.414 20.984 22.582 21.622 21.217 22.836 20.938 24.637 24.413 24.792 20.483 21.985 24.271 24.047 20.292 0.723066667 0.208790935
E7EYK1 si:ch211-102c2.5 22.265 21.904 23.211 22.655 21.38 23.074 20.409 21.592 19.652 21.461 21.766 22.347 21.692 21.093 20.606 22.14 22.665 20.388 23.181 20.939 21.593 21.912 20.419 19.793 19.51 20.463 21.761 20.82 22.019 20.258 0.483066667 0.210247679
E7EYQ0 serbp1b 22.423 22.099 21.866 21.963 22.694 23.266 20.833 23.647 23.644 22.823 24.973 24.87 26.093 25.021 26.002 21.964 22.357 23.778 22.238 20.358 21.121 20.921 23.441 22.365 24.757 21.176 25.793 24.45 25.206 25.017 0.485 0.436216607
E7EYU4 CABZ01063556.1 23.121 23.975 22.066 22.583 21.558 21.598 22.138 22.664 21.541 22.292 22.174 20.136 20.194 21.054 20.063 22.472 22.077 23.066 22.286 20.294 21.093 21.31 22.65 21.977 22.73 21.32 21.065 20.32 22.016 21.017 0.0976 0.791168368
E7EYW2 epn2 21.779 22.227 23.984 21.759 22.297 20.073 21.087 22.999 23.517 23.872 23.981 23.269 23.717 21.61 23.235 22.659 21.898 23.757 21.924 23.529 23.958 23.287 22.669 23.151 23.762 23.226 22.126 22.464 20.321 20.589 0.005733333 0.98916838
E7EYW5 cst14a.2 23.658 24.015 22.197 24.341 25.076 25.241 25.282 25.1 25.209 24.974 25.234 25.861 25.77 26.074 25.545 22.812 23.208 24.08 23.744 25.15 24.903 24.994 24.869 24.868 25.248 24.883 24.939 25.201 25.179 25.151 0.289866667 0.38243115
E7EZ02 lsm8 25.082 22.669 25.856 22.633 23.637 25.512 24.693 24.256 24.018 24.402 22.913 24.086 23.946 23.393 23.625 23.929 25.168 23.71 24.781 24.439 24.172 24.3 23.747 23.993 24.013 24.283 22.955 22.929 23.436 23.924 0.0628 0.832292023
E7EZ16 hsp90ab1 29.212 29.31 29.443 29.449 29.951 30.012 29.805 30.274 30.304 30.291 30.33 29.76 29.74 29.737 29.739 29.519 29.68 29.29 29.066 29.911 29.872 30.031 30.092 30.12 30.157 30.189 29.48 29.688 29.662 29.705 0.059666667 0.645762601
E7EZ31 tulp4b 22.321 22.304 22.649 22.665 21.54 19.77 20.954 19.462 20.97 19.653 21.865 20.083 20.141 21.541 26.461 22.112 22.415 22.557 21.268 21.191 21.097 21.036 21.622 20.732 19.555 20.002 21.51 20.353 20.403 21.435 0.3394 0.508535089
E7EZ94 gstt1a 23.015 22.46 22.275 21.546 21.465 22.591 21.12 23.418 23.311 21.545 23.19 23.219 22.631 23.482 23.405 22.978 22.606 22.25 21.437 21.892 22.045 20.399 23.133 22.839 22.27 20.34 22.938 22.613 20.319 21.671 0.5962 0.07991757
E7EZA7 padi2 24.606 23.153 24.894 23.12 24.638 25.48 25.196 25.666 26.089 25.954 26.18 26.077 25.688 25.918 25.982 22.498 25.416 23.853 22.492 25.388 25.862 25.928 25.904 25.261 26.292 26.062 25.635 25.796 26.083 26.095 0.005066667 0.990328292
E7EZB3 pkp1a 25.759 25.188 25.115 21.75 26.957 26.841 26.619 28.166 28.143 27.853 27.419 27.119 26.895 28.088 27.67 25.439 26.433 25.554 23.233 27.15 27.072 26.772 27.711 27.851 27.381 28.161 26.952 26.609 27.739 27.607 -0.1388 0.799533263
E7EZD6 usp4 22.895 21.822 22.435 21.953 23.095 21.851 21.045 21.354 21.408 20.973 20.675 22.084 20.009 22.238 20.009 20.273 22.049 21.598 22.254 21.432 21.46 21.285 20.953 20.994 20.378 20.254 21.168 20.393 20.285 21.161 0.527266667 0.082991026
E7EZE2 OTTDARG00000022263 23.555 22.36 23.144 23.907 21.444 21.306 21.638 23.654 25.226 22.451 22.753 23.626 21.255 24.321 23.792 23.711 22.931 23.175 21.669 22.454 21.192 21.976 21.155 22.518 22.904 20.195 23.36 22.676 22.914 23.837 0.517666667 0.215199681
E7EZE6 CABZ01028296.1 22.983 23.048 21.783 22.087 23.343 23.33 23.17 20.262 22.182 21.411 21.942 23.327 23.176 23.223 23.571 22.989 22.442 22.222 22.487 23.075 23.503 23.567 23.562 23.286 23.172 23.316 23.385 21.134 23.066 23.328 -0.379733333 0.209816327
E7EZF4 lsp1 23.501 22.928 22.332 22.547 20.923 21.623 21.885 25.507 24.744 24.8 24.81 19.95 23.377 23.049 23.498 24.232 20.177 22.27 22.34 20.861 20.572 21.522 25.889 24.844 25.124 24.345 21.511 21.116 22.855 21.279 0.4358 0.48961073
E7EZF5 si:dkey-183c2.4 21.545 23.584 23.036 22.166 22.182 23.585 21.699 22.871 23.528 23.61 23.298 21.202 20.74 21.367 19.875 23.69 23.677 21.903 21.232 20.476 22.359 20.959 23.495 23.387 23.554 23.67 23.147 20.697 22.975 21.252 -0.145666667 0.742995968
E7EZK3 CR847496.2 23.315 23.016 22.914 22.33 21.734 21.876 22.176 23.272 22.262 23.522 23.668 22.469 22.786 21.558 22.688 22.473 22.941 21.241 23.016 20.901 23.079 22.861 23.146 23.245 22.995 23.185 22.722 21.004 22.498 22.496 0.118866667 0.660180958
E7EZL7 nme2b.2 22.675 21.59 23.584 23.051 21.924 20.306 23.355 20.225 20.802 20.804 20.284 23.697 22.562 23.319 24.18 22.162 23.655 21.411 23.416 20.553 21.435 20.579 21.965 20.428 20.358 21.434 24.045 25.167 24.305 24.943 -0.2332 0.685423645
E7EZP9 fhl3a 23.084 22.711 23.003 21.665 20.661 21.633 20.3 23.33 22.797 21.259 22.043 20.685 21.879 22.983 21.142 21.5 22.416 23.227 22.24 21.535 22.108 20.998 21.17 20.559 19.892 20.746 21.457 20.926 21.046 20.093 0.617466667 0.085425429
E7EZS4 CU929036.1 22.453 23.116 21.545 24.449 23.913 23.79 24.236 24.704 25.146 25.022 24.121 22.163 24.769 24.147 20.618 23.099 22.1 22.238 22.677 24.776 24.46 24.319 24.491 24.243 24.312 23.898 20.258 24.529 23.364 20.876 0.303466667 0.552323211
E7EZW6 srpr 22.302 22.49 22.691 22.225 20.508 22.227 21.26 21.614 21.256 20.527 19.677 20.673 22.21 21.73 22.115 22.133 21.427 21.647 21.641 19.75 21.666 20.655 19.469 20.529 20.233 21.788 21.371 20.872 20.617 20.383 0.6216 0.052925927
E7F064 apc2 25.872 25.536 25.031 22.941 22.455 20.189 24.869 25.716 25.829 25.773 25.871 23.683 20.728 20.238 26.712 25.961 23.054 22.473 26.125 19.473 21.118 25.637 25.388 25.691 20.147 20.968 20.171 23.935 26.418 26.776 0.540533333 0.550454242
E7F071 FP085405.1 27.937 27.248 26.023 26.801 25.559 26.037 25.334 26.326 26.345 26.659 25.991 27.389 26.061 25.902 26.345 26.479 26.566 22.324 24.492 25.269 25.634 25.605 25.387 26.345 25.719 26.511 25.7 25.228 25.889 25.843 0.8644 0.013173245
E7F084 kif13bb 22.944 22.341 23.106 22.817 20.917 21.146 22.626 19.692 20.525 21.085 21.628 21.272 21.797 21.694 21.569 22.182 22.07 21.204 22.461 21.42 20.747 21.624 21.218 19.242 20.087 19.217 21.647 22 21.465 20.416 0.543933333 0.141662788
E7F091 im:7155904 23.344 23.848 22.466 23.645 21.81 23.413 24.017 25.891 25.899 25.739 26.112 24.12 24.591 24.508 25.339 21.81 22.12 23.008 22.431 23.834 23.368 23.294 24.6 24.105 25.247 25.029 21.094 21.374 21.702 20.455 1.418066667 0.009416911
E7F0A1 pfn1 29.56 29.633 28.571 28.933 29.731 29.154 29.311 29.232 29.116 29.623 29.363 28.952 29.127 29.096 28.885 29.042 29.361 29.507 29.243 29.826 29.415 29.595 28.889 29.485 29.655 29.456 29.796 29.641 29.427 29.452 -0.233533333 0.036145634
E7F0E2 gnpda2 25.734 22.913 24.821 25.404 22.124 22.782 23.785 24.804 24.595 23.204 23.411 25.689 26.003 26.398 24.727 25.363 21.741 23.412 22.785 22.999 23.648 25.067 25.44 23.836 24.373 24.305 24.901 24.825 25.723 25.382 0.172933333 0.70545034
E7F0E8 xpo1a 22.992 22.978 22.313 23.499 21.834 20.883 21.345 20.77 22.369 19.053 22.429 21.262 21.323 20.186 20.606 21.138 21.057 22.223 23.011 20.927 21.156 19.863 21.801 21.318 21.339 22.321 22.779 22.212 21.191 21.185 0.0214 0.954925166
E7F0G7 mark2b 21.965 23.374 22.964 22.908 21.581 22.801 21.959 21.508 22.865 22.919 20.774 22.515 22.649 20.054 21.213 21.311 21.233 22.665 22.619 20.727 20.821 19.589 21.773 20.111 20.644 21.019 20.584 22.322 21.309 21.167 0.943666667 0.008397583
E7F0H0 CT573337.1 22.276 23.025 23.37 21.423 22.947 21.979 22.723 19.714 21.082 19.757 21.331 20.181 21.314 21.294 21.203 25.051 23.018 24.822 25.352 24.488 24.387 24.078 22.855 24.105 23.821 24.361 18.492 21.576 18.154 19.791 -1.382133333 0.051262278
E7F0H8 hmgb3b 22.899 22.007 23.013 22.59 23.903 22.489 21.997 23.403 19.052 23.051 22.378 19.982 20.238 20.782 20.108 23.152 23.108 21.618 22.88 21.708 21.765 21.511 20.047 19.564 21.697 21.59 21.926 19.981 21.282 20.754 0.353933333 0.456983629
E7F0L7 CABZ01070007.1 26.296 26.586 26.233 24.176 25.66 21.038 24.257 23.279 24.933 24.58 24.279 25.972 25.966 25.386 25.702 22.149 22.087 26.694 25.131 25.459 25.297 24.698 25.03 25.482 24.91 25.758 26.463 26.46 26.001 26.756 -0.2688 0.611611569
E7F0Q4 spaca4l 25.804 26 26.176 26.21 25.956 26.262 26.546 26.786 26.491 26.415 26.671 26.28 26.262 26.283 26.024 25.686 25.006 23.569 25.804 26.079 25.928 26.163 25.939 25.804 26.055 26.074 26.241 26.171 26.321 26.115 0.480733333 0.018400241
E7F0X5 CABZ01045230.1 23.142 22.314 21.971 23.012 23.863 25.014 24.599 25.603 25.038 25.218 25.985 25.973 25.735 26.483 25.482 21.549 21.476 22.447 22.914 25.711 25.504 25.573 27.071 26.503 26.37 26.072 24.65 25.161 23.147 25.19 0.006266667 0.99175286
E7F0X6 smc1a 21.297 28.653 22.08 28.621 31.917 32.006 33.905 24.225 24.626 25.058 24.708 28.734 27.643 27.86 26.036 22.154 19.406 28.237 22.232 32.284 31.58 31.571 24.934 24.514 24.011 23.482 27.048 28.154 28.196 27.784 0.785466667 0.569223107
E7F0Y9 si:ch211-91p5.3 21.967 22.933 22.286 22.361 21.348 21.825 20.656 21.591 19.755 20.375 21.693 20.978 20.04 23.496 19.907 22.387 22.33 22.416 21.836 20.304 20.049 21.024 20.456 19.6 20.869 19.812 21.169 23.053 22.9 21.057 0.129933333 0.755191547
E7F114 sec31b 23.135 23.174 22.918 22.205 22.195 20.543 21.186 24.058 24.498 24.041 24.431 24.319 23.476 25.145 23.678 22.236 22.176 22.774 22.07 23.488 23.278 23.533 24.897 23.628 24.066 24.175 24.098 21.622 20.12 24.375 0.1644 0.726699883
E7F123 BX005410.1 25.392 24.761 23.165 22.868 24.771 24.906 25.593 25.628 25.842 24.516 25.151 26.247 25.925 26.202 26.423 26.873 25.242 26.177 21.94 25.896 25.961 26.451 26.808 26.263 26.205 26.196 27.058 27.15 27.177 27.271 -1.018533333 0.025682192
E7F1G1 BX950862.7 22.734 22.008 21.973 23.281 21.491 20.762 20.894 21.024 20.373 20.293 20.9 21.543 21.032 22.246 20.916 21.101 21.02 23.002 21.798 20.282 19.782 20.827 20.556 19.644 19.098 20.234 20.892 22.142 20.905 20.98 0.6138 0.081341479
E7F1L9 si:ch73-70c5.1 22.955 23.166 23.157 22.918 22.122 22.358 21.258 21.458 20.291 21.662 20.259 21.908 21.594 20.77 21.488 22.93 22.881 22.606 22.997 21.012 21.655 21.795 20.714 20.454 20.919 20.337 20.666 20.523 20.411 20.927 0.4358 0.235519577
E7F1M5 fynrk 23.557 22.769 22.751 21.857 21.284 20.259 20.431 20.856 21.658 21.763 20.531 20.191 21.957 23.554 23.856 23.34 23.299 22.87 23.562 20.781 21.181 20.409 21.589 20.435 21.435 20.431 26.287 25.632 25.671 26.003 -1.0434 0.119382418
E7F1Q8 FP102272.1 22.626 23.152 22.974 23.186 22.173 22.248 21.388 23.066 23.806 23.347 23.35 20.961 23.465 22.979 22.471 22.134 22.072 22.904 22.419 20.293 20.989 20.388 21.54 23.118 22.633 22.763 21.345 20.907 20.443 22.038 1.013733333 0.003759131
E7F1R1 pcxa 27.441 26.915 27.389 26.348 28.914 29.353 29.112 29.794 29.759 29.544 29.681 29.204 29.193 29.328 29.211 27.055 25.201 26.974 26.894 28.877 29.04 29.051 29.119 29.23 29.415 29.304 28.919 28.554 28.961 28.746 0.389733333 0.37312313
